Time,Steering angle,Throttle,forward speed,yaw angle,acceleration,yaw angular rotation
1730.0,0.0,0.0,1.500977185424357e-12,179.9996337890625,0,0
1994.0,0.0,0.0,-0.00022074881417211145,179.9996337890625,0.0008354539177643643,0
2274.0,0.0,0.0,-0.020440084859728813,179.99954223632812,0.0720920973598696,0
3978.0,0.0,0.0,0.0005581299774348736,179.99972534179688,0.0011474438088530025,0
4261.0,0.0,0.0,0.0003533973067533225,179.9997100830078,0.0007235903250581208,0
4535.0,0.0,0.0,0.00022384733892977238,179.9997100830078,0.00047320235447758714,0
4800.0,0.0,0.0,0.0,179.9997100830078,0.0008441224701035084,0
5065.0,0.0,0.0,0.0,179.9997100830078,0,0
5315.0,0.0,0.0,0.0,179.9997100830078,0,0
5605.0,0.0,0.0,0.0,179.9997100830078,0,0
5861.0,0.0,0.0,0.0,179.9997100830078,0,0
6161.0,0.0,0.0,0.0,179.9997100830078,0,0
6457.0,0.0,0.0,0.0,179.9997100830078,0,0
6701.0,0.0,0.0,0.0,179.9997100830078,0,0
6953.0,0.0,0.0,0.0,179.9997100830078,0,0
7208.0,0.0,0.0,0.0,179.9997100830078,0,0
7500.0,0.0,0.0,0.0,179.9997100830078,0,0
7751.0,0.0,1.0,0.0,179.9997100830078,0,0
8045.0,0.0,1.0,0.0,179.9997100830078,0,0
8285.0,0.0,1.0,0.00011811888543888927,179.9997100830078,0.0004919070223375666,0
8555.0,0.0,1.0,0.00010842885239981115,179.9997100830078,3.58306281435434e-05,0
8830.0,0.0,1.0,7.992157770786434e-05,179.9997100830078,0.0001035325452000619,0
9102.0,0.0,1.0,5.3439653129316866e-05,179.9997100830078,9.737594798685313e-05,0
9378.0,0.0,1.0,2.906911504396703e-05,179.9997100830078,8.842752302835931e-05,0
9646.0,0.0,1.0,2.7391022740630433e-05,179.9997100830078,6.265673034808874e-06,0
9909.0,0.0,1.0,2.003604095079936e-05,179.9997100830078,2.791650198259417e-05,0
10181.0,0.0,1.0,1.4291020306700375e-05,179.9997100830078,2.110095770479988e-05,0
10455.0,0.0,1.0,5.2210584726708476e-06,179.9997100830078,3.314212559625734e-05,0
10711.0,0.0,1.0,0.001246949308551848,179.99960327148438,0.004846241834674455,0
10967.0,0.0,1.0,1.144675374031067,-179.99937438964844,4.473877621123393,-1406.246006488799
11227.0,0.0,1.0,1.9589440822601318,-179.99813842773438,3.134921322421559,0
11494.0,0.0,1.0,2.611511468887329,-179.9971466064453,2.4469355572478246,0
11763.0,0.0,1.0,3.1861019134521484,-179.99618530273438,2.1348148226250587,0
12037.0,0.0,1.0,3.7179720401763916,-179.9951934814453,1.9375943214396707,0
12309.0,0.0,1.0,4.223028659820557,-179.99415588378906,1.8585212316371473,0
12591.0,0.0,1.0,4.709268569946289,-179.99310302734375,1.725552425312227,0
12842.0,0.0,1.0,5.182310104370117,-179.99200439453125,1.8875401449803275,0
13103.0,0.0,1.0,5.6426615715026855,-179.99082946777344,1.7636073182845164,0
13374.0,0.0,1.0,6.0919694900512695,-179.9896240234375,1.6578799729385922,0
13643.0,0.0,1.0,6.531242370605469,-179.9884033203125,1.6317529797003327,0
13903.0,0.0,1.0,6.961024761199951,-179.9871063232422,1.6550785165905209,0
14190.0,-1.0,0.0,7.381710052490234,-179.98580932617188,1.4645651275403073,0
14440.0,-1.0,0.0,7.793603420257568,-179.98439025878906,1.6462808912401843,0
14709.0,-1.0,0.0,8.033954620361328,178.76512145996094,1.101132049796904,1333.6413075046462
14968.0,-1.0,0.0,7.813473224639893,174.94212341308594,2.2129633128046473,-14.760610219594575
15225.0,-1.0,0.0,7.455688953399658,169.2054443359375,3.287846415093242,-22.321708471394725
15504.0,-1.0,0.0,7.003002166748047,162.4375762939453,3.4689301713271794,-24.257591548359102
15786.0,0.0,0.0,6.544186115264893,155.1199951171875,3.4694185143810743,-25.948869421126993
16064.0,0.0,0.0,6.113199710845947,147.38211059570312,3.4399519322423826,-27.834116983756697
16336.0,0.0,1.0,6.586714744567871,139.53965759277344,3.6367192097700145,-28.83254780488872
16647.0,0.0,1.0,7.05206823348999,134.63888549804688,2.4055423658820825,-15.758109629345864
17047.0,0.0,1.0,7.15462064743042,133.6122283935547,0.40903215538501064,-2.566642761230455
17342.0,1.0,0.0,7.2915215492248535,133.53024291992188,0.4652349939433171,-0.2779168597722475
17654.0,1.0,0.0,7.576684474945068,133.5246124267578,0.9143402006122304,0
17961.0,1.0,0.0,7.774413108825684,134.7627410888672,0.8425767849731367,4.032992384721109
18262.0,1.0,0.0,7.586869239807129,138.52340698242188,1.787401551527235,12.493906623105193
18534.0,0.0,1.0,7.1333184242248535,144.0809783935547,3.1153186341820835,20.43224783504722
18793.0,0.0,1.0,6.542165756225586,150.5231475830078,3.7475885525586885,24.873240113718598
19064.0,0.0,1.0,6.170336723327637,157.33670043945312,3.1039582199721982,25.142261462897757
19335.0,0.0,1.0,6.264921188354492,161.04750061035156,1.5274073585846133,13.6929895605108
19606.0,-1.0,0.0,6.500238418579102,161.50927734375,0.8957211094240115,1.703973185972089
19863.0,-1.0,0.0,6.851126670837402,161.53402709960938,1.370063828990474,0.09630255198200469
20124.0,-1.0,0.0,7.092409133911133,160.34437561035156,1.079897157192086,-4.558051682980138
20396.0,-1.0,0.0,6.936147689819336,156.68795776367188,1.7417951717955271,-13.442712671616398
20666.0,-1.0,0.0,6.568397045135498,151.16363525390625,2.7674236324954022,-20.46045373987272
20927.0,-1.0,0.0,6.123090744018555,144.5102081298828,3.298513020663696,-25.49205794645003
21206.0,-1.0,0.0,5.685519695281982,137.17564392089844,3.128259395454409,-26.28876060567877
21509.0,-1.0,0.0,5.292421340942383,129.27793884277344,2.8087775784576396,-26.06503326113854
21848.0,0.0,0.0,4.978733062744141,121.06105041503906,2.3561532112046164,-24.238608931369935
22248.0,0.0,0.0,4.336786270141602,112.8616943359375,2.3099074830983066,-20.498390197753796
22648.0,0.0,1.0,3.97404408454895,105.90133666992188,1.5526292327248787,-17.400894165039123
23048.0,0.0,1.0,3.5819265842437744,102.99825286865234,1.090541566696495,-7.257709503173854
23424.0,0.0,1.0,3.121877431869507,102.7825927734375,1.2238466217797155,-0.5735640830181996
23783.0,0.0,1.0,3.0379838943481445,102.79644775390625,0.2349116044390746,0
24134.0,0.0,1.0,3.285818099975586,102.8024673461914,0.707519114770225,0
24498.0,0.0,1.0,3.663713216781616,102.8039321899414,1.0391483273989248,0
24879.0,0.0,1.0,4.092020034790039,102.80422973632812,1.1241939716585654,0
25233.0,0.0,1.0,4.539352893829346,102.80451965332031,1.2653633426187159,0
25594.0,0.0,1.0,4.991751194000244,102.8051528930664,1.2554740552037076,0
25961.0,-1.0,0.0,5.443436145782471,102.80596923828125,1.2309445333273379,0
26316.0,-1.0,0.0,5.88992977142334,102.80701446533203,1.2565536377414364,0
26675.0,-1.0,0.0,6.172346115112305,101.64125061035156,0.8567351086108883,-3.2472530779400084
27027.0,-1.0,0.0,6.007526874542236,98.04461669921875,1.1843587178294341,-10.217709974809118
27427.0,0.0,1.0,5.519468784332275,92.63060760498047,1.829901817570132,-13.535022735595751
27827.0,0.0,1.0,4.856520652770996,86.2459487915039,2.1989516532059135,-15.961647033691321
28227.0,0.0,1.0,4.523515701293945,79.9002456665039,1.5421001254730922,-15.864257812500057
28627.0,0.0,1.0,4.553366661071777,77.0425796508789,0.5709188316458692,-7.144165039062526
29027.0,0.0,1.0,4.743087291717529,76.7685317993164,0.4795458660087076,-0.6851196289062463
29427.0,0.0,0.0,5.058772087097168,76.75889587402344,0.7914293353291385,0
29827.0,0.0,0.0,5.430071830749512,76.75737762451172,0.9301184343232478,0
30227.0,0.0,0.0,5.753819465637207,76.75576782226562,0.8103182872377225,0
30627.0,0.0,0.0,5.726598262786865,76.75459289550781,0.06986894284590972,0
31027.0,0.0,0.0,5.445463180541992,76.74981689453125,0.7052976987541727,0
31427.0,0.0,1.0,5.074056148529053,76.74365997314453,0.9304622284904396,0
31827.0,0.0,1.0,4.611886978149414,76.75399017333984,1.156344990101981,0
32227.0,0.0,1.0,4.200578689575195,76.75332641601562,1.0287929934274889,0
32627.0,0.0,1.0,4.083664894104004,76.7530288696289,0.2922868681875859,0
33027.0,0.0,1.0,4.278873920440674,76.75334167480469,0.4895692819764526,0
33425.0,1.0,0.0,4.607227802276611,76.75395202636719,0.8276694546725819,0
33825.0,1.0,0.0,4.993863582611084,76.75479888916016,0.9681234441767628,0
34225.0,1.0,0.0,5.251967430114746,77.85896301269531,0.6918620263593481,2.7604103088379004
34625.0,1.0,0.0,5.075207710266113,81.2362060546875,0.8801621099555268,8.443107604980499
35025.0,0.0,0.0,4.590532302856445,86.3618392944336,1.6238533727414446,12.81408309936528
35403.0,0.0,0.0,3.9530131816864014,92.5231704711914,2.079229257306822,16.299817927930714
35758.0,0.0,0.0,3.713637113571167,98.42229461669922,1.3000945500506431,16.617251114106327
36113.0,0.0,0.0,3.494877576828003,100.79365539550781,0.7463838600278603,6.679889517770746
36487.0,0.0,0.0,3.1413466930389404,100.92437744140625,0.9460598219993543,0.3495241868942157
36857.0,-1.0,0.0,2.8140511512756348,100.91649627685547,0.8853590184218136,0
37257.0,-1.0,0.0,2.5178821086883545,100.91242218017578,0.7404228320435498,0
37657.0,0.0,0.0,2.2516050338745117,100.91080474853516,0.6656969732700091,0
38057.0,0.0,0.0,1.9844262599945068,100.31465148925781,0.6702081340184597,-1.4903831481933383
38407.0,0.0,0.0,1.7877962589263916,100.04302215576172,0.5616945415126849,-0.7760838099888518
38807.0,0.0,0.0,1.5990557670593262,100.04399108886719,0.4721662731239319,0
39167.0,0.0,0.0,1.4300035238265991,100.0443344116211,0.46948568309353983,0
39527.0,0.0,0.0,1.2787573337554932,100.04429626464844,0.4202607119253331,0
39927.0,-1.0,0.0,1.1435030698776245,100.04420471191406,0.3381419551190181,0
40279.0,-1.0,0.0,1.0225695371627808,100.04409790039062,0.3439909140680021,0
40659.0,0.0,0.0,0.8997007012367249,99.73941802978516,0.3235922064037676,-0.8017891331722958
41059.0,0.0,0.0,0.7664129734039307,99.00579833984375,0.3342784922998913,-1.834049224853522
41409.0,0.0,0.0,0.7163662314414978,98.62631225585938,0.14378259307338198,-1.084245954241067
43589.0,0.0,0.0,0.36917850375175476,98.62684631347656,0.10885426937724403,0
